0x1CE8F54F,91,0xADCA1748,0xF59893A5,5,3.1811,0.6375,-1.0883,0,0
0x1CE8F54F,92,0x8788EECC,0xADCA1748,6,3.1811,0.6375,-1.0883,0,1
0x1CE8F54F,93,0x882BF191,0x8788EECC,7,3.1811,0.6375,-1.0883,0,0
0x1CE8F54F,94,0xEB3D7D69,0x882BF191,8,3.1811,0.6375,-1.0883,1,0
0x1CE8F54F,95,0x9CC4C94B,0x882BF191,8,3.1811,0.6375,-1.0883,1,0
0x1CE8F54F,96,0x17CCFCBD,0xF59893A5,5,-3.1473,0.6375,-1.0883,0,0
0x1CE8F54F,97,0x8C3CA2BF,0x17CCFCBD,6,-3.1473,0.6375,-1.0883,0,1
0x1CE8F54F,98,0x882BF191,0x8C3CA2BF,7,-3.1473,0.6375,-1.0883,0,0
0x1CE8F54F,99,0xD13B15E4,0x882BF191,8,-3.1473,0.6375,-1.0883,1,0
0x1CE8F54F,100,0x1AD0C898,0x882BF191,8,-3.1473,0.6375,-1.0883,1,0
0x1CE8F54F,101,0x0DBBA3DE,0xF59893A5,5,-3.0423,1.1054,-1.0883,0,0
0x1CE8F54F,102,0x2136B2C6,0x0DBBA3DE,6,-3.0423,1.1054,-1.0883,0,1
0x1CE8F54F,103,0x882BF191,0x2136B2C6,7,-3.0423,1.1054,-1.0883,0,0
0x1CE8F54F,104,0x7342D0AF,0x882BF191,8,-3.0423,1.1054,-1.0883,1,0
0x1CE8F54F,105,0x44D3494D,0x882BF191,8,-3.0423,1.1054,-1.0883,1,0
0x1CE8F54F,106,0x2FBE17FB,0xF59893A5,5,3.7819,0.6375,-1.0883,0,0
0x1CE8F54F,107,0x8D257319,0x2FBE17FB,6,3.7819,0.6375,-1.0883,0,1
0x1CE8F54F,108,0x882BF191,0x8D257319,7,3.7819,0.6375,-1.0883,0,0
0x1CE8F54F,109,0x51405C92,0x882BF191,8,3.7819,0.6375,-1.0883,1,0
0x1CE8F54F,110,0xC2CBC0E2,0x882BF191,8,3.7819,0.6375,-1.0883,1,0
0x1CE8F54F,111,0x15C02DA4,0xF59893A5,5,3.8869,1.1054,-1.0883,0,0
0x1CE8F54F,112,0x3DF6AA10,0x15C02DA4,6,3.8869,1.1054,-1.0883,0,1
0x1CE8F54F,113,0x882BF191,0x3DF6AA10,7,3.8869,1.1054,-1.0883,0,0
0x1CE8F54F,114,0xF79C6DA0,0x882BF191,8,3.8869,1.1054,-1.0883,1,0
0x1CE8F54F,115,0xD347E4FD,0x882BF191,8,3.8869,1.1054,-1.0883,1,0
0x1CE8F54F,116,0xA2227FEE,0xF59893A5,5,-3.8608,1.1054,-1.0883,1,0
0x1CE8F54F,117,0x0C47F7A5,0xF59893A5,5,-3.7481,0.6375,-1.0883,1,0
0x1CE8F54F,118,0xA2451230,0xF59893A5,5,3.0683,1.1054,-1.0883,1,0
0x1CE8F54F,119,0x8C42B0F7,0xF59893A5,5,3.1811,0.6375,-1.0883,1,0
0x1CE8F54F,120,0xAA40A19A,0xF59893A5,5,-3.1473,0.6375,-1.0883,1,0
0x1CE8F54F,121,0x843E2731,0xF59893A5,5,-3.0423,1.1054,-1.0883,1,0
0x1CE8F54F,122,0x0A3B288C,0xF59893A5,5,3.7819,0.6375,-1.0883,1,0
0x1CE8F54F,123,0x243912E3,0xF59893A5,5,3.8869,1.1054,-1.0883,1,0
0x1CE8F54F,124,0x3443ECE3,0x4B5639EC,4,3.4815,0.9457,-1.1415,0,1
0x1CE8F54F,125,0x4C55E0DA,0x3443ECE3,5,-3.6720,0.9663,-0.1364,1,0
0x1CE8F54F,126,0x3AF77C13,0x3443ECE3,5,-3.6720,0.9663,-2.1113,1,0
0x1CE8F54F,127,0xAE5D36E5,0x3443ECE3,5,-3.2276,0.9663,-0.1364,1,0
0x1CE8F54F,128,0x60F9F67C,0x3443ECE3,5,-3.2276,0.9663,-2.1113,1,0
0x1CE8F54F,129,0x3293C48E,0x3443ECE3,5,3.7036,1.0093,-2.1113,1,0
0x1CE8F54F,130,0x9EE3923B,0x3443ECE3,5,3.7036,1.0093,-0.1364,1,0
0x1CE8F54F,131,0x949B1A99,0x3443ECE3,5,3.2593,1.0093,-2.1113,1,0
0x1CE8F54F,132,0x84E5A7E4,0x3443ECE3,5,3.2593,1.0093,-0.1364,1,0
0x1CE8F54F,133,0xD9B2CEF2,0xA40ACADC,4,-2.4594,1.2681,-2.2340,1,0
0x1CE8F54F,134,0x1F1324FD,0xA40ACADC,4,-2.4594,1.2681,-0.0824,1,0
0x1CE8F54F,135,0x61C99B58,0xA40ACADC,4,2.4824,1.2730,-2.2340,1,0
0x1CE8F54F,136,0xE07EEBA3,0xA40ACADC,4,2.4824,1.2730,-0.0824,1,0
0x1CE8F54F,137,0x4A8CBB0E,0xA40ACADC,4,2.4824,1.5818,-1.1357,1,0
0x1CE8F54F,138,0x15CD74BC,0xA40ACADC,4,2.4824,1.5818,-1.1357,1,0
0x1CE8F54F,139,0x9CA58B6A,0xA40ACADC,4,2.4824,1.5818,-1.1357,1,0
0x1CE8F54F,140,0x549E13ED,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,141,0x8FD07361,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,142,0xBEA7FF87,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,143,0x2A9B9338,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,144,0x75D2890A,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,145,0x3CA0771C,0xA40ACADC,4,-2.4594,1.5769,-1.1357,1,0
0x1CE8F54F,146,0x5BBA575D,0x7E085073,4,-1.8287,1.3727,-2.2340,1,0
0x1CE8F54F,147,0x9D0B9C92,0x7E085073,4,-1.8287,1.3727,-0.0824,1,0
0x1CE8F54F,148,0x6BC76C7F,0x7E085073,4,1.8538,1.3727,-2.2340,1,0
0x1CE8F54F,149,0xC681014C,0x7E085073,4,1.8538,1.3727,-0.0824,1,0
0x1CE8F54F,150,0xD9E5E217,0x7E085073,4,1.8538,1.6815,-1.1357,1,0
0x1CE8F54F,151,0x9BAC2BFD,0x7E085073,4,1.8538,1.6815,-1.1357,1,0
0x1CE8F54F,152,0x529144D4,0x7E085073,4,1.8538,1.6815,-1.1357,1,0
0x1CE8F54F,153,0x2C8ECA6B,0x7E085073,4,-1.8287,1.6815,-1.1357,1,0
0x1CE8F54F,154,0xEFCAFA53,0x7E085073,4,-1.8287,1.6815,-1.1357,1,0
0x1CE8F54F,155,0xBEAC7CB5,0x7E085073,4,-1.8287,1.6815,-1.1357,1,0
0x1CE8F54F,156,0x8BC4B232,0x255EAB53,3,1.6501,0.0000,1.2021,1,0
0x1CE8F54F,157,0x0BFB95AC,0x255EAB53,3,-1.6501,0.0000,1.2021,1,0
0x1CE8F54F,158,0x35F6FE3E,0x255EAB53,3,-0.5000,0.0000,0.2882,1,0
0x1CE8F54F,159,0xD6419BD0,0x255EAB53,3,0.5000,0.0000,0.2882,1,0
0x1CE8F54F,160,0xB7B74863,0x255EAB53,3,0.0000,0.7728,0.6408,1,0
0x1CE8F54F,161,0xD6EBE292,0x255EAB53,3,-0.0909,1.0169,3.7952,1,0
0x1CE8F54F,162,0x8869E876,0x255EAB53,3,1.1760,0.0000,5.1103,1,0
0x1CE8F54F,163,0x688C4858,0x255EAB53,3,-1.2649,0.0000,4.2049,1,0
0x1CE8F54F,164,0xD721FC8C,0x255EAB53,3,-0.0487,0.9247,5.1103,1,0
0x1CE8F54F,165,0x3FDA8803,0x76EAB0EA,5,0.0000,0.7546,6.8117,1,0
0x1CE8F54F,166,0x51A9C2DE,0x76EAB0EA,5,0.0419,0.6304,5.8304,1,0
0x1CE8F54F,167,0xA8A17B68,0xA50403DD,5,-0.7861,3.1843,0.8521,1,0
0x1CE8F54F,168,0xFC7BA7CC,0xA50403DD,5,1.0507,3.1596,0.9043,1,0
0x1CE8F54F,169,0x78CCA6A3,0x87D972A4,4,0.0000,0.0000,0.0000,1,1
0x1CE8F54F,170,0x9B32391D,0x8F96690F,6,2.6834,5.2389,0.7939,1,0
0x1CE8F54F,171,0xB1301D28,0x8F96690F,6,0.0811,4.9711,3.8539,1,0
0x1CE8F54F,172,0xB323545B,0x8F96690F,6,-4.0048,4.2229,1.3834,1,0
0x1CE8F54F,173,0x9120E03E,0x8F96690F,6,-1.8698,4.5652,-2.2234,1,0
0x1CE8F54F,174,0xE290B0C2,0x8F96690F,6,0.0000,4.3810,-0.0011,1,0
0x1CE8F54F,175,0x33289B09,0x8F96690F,6,1.8606,4.1978,-2.7536,1,0
0x1CE8F54F,176,0x76943CCF,0x8EC23BD5,5,0.1138,3.2392,-9.9743,1,0
0x1CE8F54F,177,0xE647A252,0x6F4B8E5B,4,-0.2077,1.2666,-0.6109,1,0
0x1CE8F54F,178,0xE67DBC4C,0xD795D3C5,4,0.2077,1.2666,-0.6109,1,0
